student_id,gender,age,attendance_rate,study_hours_per_day,past_failures,tuition_fee_status,internet_access,course_stream,grade_avg,articleship_completed,audit_hours_logged,ipcc_group_cleared,dropout_status
STU_517801,Male,22,52.46391827702139,2,0,Unpaid,Yes,B.Com,82.3,No,0,Group 1,1
STU_269705,Female,24,73.29372141172156,3,0,Paid,Yes,B.Com,84.4,No,0,Group 1,0
STU_397337,Female,18,53.64191766749662,6,0,Paid,No,B.Com,71.7,Yes,236,Both,1
STU_558969,Male,19,88.02839814321625,9,0,Paid,Yes,B.Com,48.5,Yes,121,Both,0
STU_616288,Male,24,89.99239891414314,8,1,Paid,Yes,BBA,54.0,Yes,151,None,0
STU_152778,Female,24,56.35656857415589,5,0,Unpaid,Yes,CA,61.7,No,0,Both,1
STU_902863,Male,19,60.92571542390605,6,1,Paid,Yes,Finance,61.2,No,0,None,1
STU_495738,Female,17,65.67359019214467,8,2,Paid,Yes,B.Com,51.7,Yes,167,Both,0
STU_881680,Male,22,87.1820951633386,9,0,Paid,Yes,BBA,67.4,Yes,469,Group 1,0
STU_441437,Male,23,100.0,4,0,Paid,Yes,BBA,59.8,No,0,Group 1,0
STU_869011,Male,21,84.73484124105565,9,0,Unpaid,Yes,Finance,62.0,Yes,327,None,0
STU_824074,Male,24,83.50104242272297,3,1,Unpaid,Yes,BBA,62.5,No,0,Group 1,1
STU_388836,Male,17,93.81822076790544,5,0,Unpaid,Yes,Finance,63.1,Yes,322,Group 1,0
STU_767426,Male,18,77.73112563871884,1,1,Scholarship,Yes,BBA,73.9,Yes,468,None,0
STU_834487,Female,22,64.39377097397423,6,0,Unpaid,Yes,Finance,77.4,No,0,Both,1
STU_886621,Male,20,95.9827828576228,3,0,Paid,Yes,BBA,66.5,Yes,405,Both,0
STU_123634,Male,18,76.73465883776323,3,1,Unpaid,Yes,Finance,72.9,No,0,None,0
STU_869951,Male,21,87.31658347352682,3,1,Paid,Yes,BBA,78.0,Yes,482,Group 1,0
STU_740829,Male,18,77.72209655818105,2,0,Paid,No,Finance,64.5,Yes,204,Both,0
STU_103221,Female,19,66.03783380078535,3,0,Paid,No,CA,81.5,Yes,370,Group 1,0
STU_360648,Female,17,65.14920756371097,7,0,Unpaid,No,CA,75.5,Yes,475,Group 1,0
STU_394666,Male,22,83.93333953414616,7,1,Paid,No,Finance,74.8,No,0,Group 1,0
STU_198499,Male,24,96.22844184123211,7,0,Scholarship,Yes,CA,67.3,Yes,260,Group 1,0
STU_644670,Male,20,75.53354642348258,9,1,Paid,Yes,CA,79.4,No,0,Both,0
STU_972173,Female,17,80.00785729340171,8,2,Paid,Yes,CA,68.3,Yes,146,None,0
STU_136895,Male,19,70.02917037813995,6,1,Unpaid,Yes,CA,48.9,Yes,390,None,1
STU_307105,Female,24,72.5612412078897,3,0,Paid,Yes,CA,67.0,Yes,211,Group 1,0
STU_628801,Male,24,62.483437913574704,2,0,Unpaid,No,B.Com,39.9,No,0,None,1
STU_153615,Male,21,66.62228313324155,2,0,Scholarship,Yes,BBA,61.4,Yes,158,None,0
STU_918290,Male,21,69.94073142990129,2,1,Paid,Yes,Finance,47.5,Yes,310,Both,0
STU_647407,Male,18,84.3725396327441,5,0,Unpaid,Yes,B.Com,53.4,Yes,198,Both,0
STU_194998,Female,17,52.24907346529979,6,0,Paid,Yes,B.Com,83.1,No,0,None,0
STU_860848,Male,18,75.48824695228495,3,1,Unpaid,Yes,B.Com,63.5,No,0,Both,0
STU_606266,Male,19,71.74736375215873,3,0,Paid,Yes,BBA,68.4,Yes,230,Group 1,0
STU_568770,Male,24,81.94726234455223,1,0,Paid,No,Finance,67.5,No,0,None,0
STU_439977,Male,20,58.32608028959435,3,2,Paid,Yes,BBA,44.3,No,0,None,1
STU_503045,Male,23,71.62967428254774,7,0,Unpaid,Yes,Finance,65.6,No,0,None,0
STU_116555,Male,20,98.65367180546417,4,2,Scholarship,Yes,BBA,58.3,No,0,Both,0
STU_869337,Male,21,85.16182532517473,3,0,Paid,Yes,BBA,43.8,Yes,219,None,1
STU_350069,Male,23,90.8320051497971,6,0,Paid,Yes,Finance,74.4,Yes,416,None,0
STU_966046,Male,21,66.18444147801301,6,1,Paid,Yes,Finance,60.4,Yes,188,Group 1,0
STU_800648,Male,17,72.45879847973546,3,0,Paid,Yes,Finance,63.3,Yes,454,Group 1,0
STU_466113,Male,22,66.38828630655867,7,0,Scholarship,Yes,B.Com,51.1,No,0,Both,0
STU_985454,Female,21,90.80942984577568,4,2,Paid,Yes,BBA,70.5,Yes,259,Both,0
STU_339405,Male,22,58.371648366021034,9,0,Paid,Yes,B.Com,47.6,Yes,190,Both,0
STU_571409,Female,20,100.0,7,0,Paid,Yes,Finance,67.2,No,0,Both,0
STU_269162,Female,17,55.70258778441651,7,1,Paid,Yes,CA,58.0,No,0,Both,1
STU_305323,Male,24,81.87287052175728,1,0,Paid,Yes,Finance,61.0,Yes,358,Both,0
STU_931460,Female,17,81.78270592009221,1,0,Paid,Yes,B.Com,50.8,No,0,None,0
STU_799378,Female,18,93.54632699448983,2,0,Unpaid,No,Finance,51.5,No,0,Both,0
STU_540917,Female,23,61.08295063644502,9,2,Paid,Yes,BBA,69.8,Yes,271,Both,1
STU_369541,Female,24,60.80178029134666,3,0,Paid,Yes,BBA,61.8,No,0,Group 1,1
STU_852791,Female,18,61.19661736060362,5,0,Paid,Yes,B.Com,61.7,Yes,477,Both,1
STU_664771,Female,23,67.32014350330566,3,0,Paid,Yes,B.Com,62.8,No,0,None,0
STU_154769,Male,23,78.12093400713087,4,1,Paid,Yes,Finance,60.5,No,0,None,0
STU_789230,Female,20,85.87604653723054,2,1,Paid,Yes,BBA,77.7,No,0,None,0
STU_375071,Male,19,88.13398201779694,9,0,Unpaid,No,BBA,57.2,Yes,427,Group 1,0
STU_195052,Female,17,66.76174186778618,9,0,Unpaid,Yes,CA,88.5,Yes,315,None,0
STU_385200,Male,18,63.154662994334075,4,1,Paid,Yes,B.Com,68.8,Yes,333,None,1
STU_550447,Male,22,81.44310185303576,7,0,Paid,Yes,Finance,70.5,No,0,Group 1,0
STU_501994,Male,18,74.24268795441137,1,0,Paid,Yes,CA,98.1,Yes,145,Both,0
STU_200329,Male,19,98.48061093444647,2,0,Unpaid,Yes,Finance,60.2,No,0,None,0
STU_587177,Male,23,58.652147451224266,8,0,Paid,Yes,CA,62.1,Yes,286,None,0
STU_296585,Female,24,70.12071482310104,5,0,Unpaid,Yes,BBA,30.0,Yes,361,None,1
STU_713494,Male,19,53.42779410445321,7,0,Paid,Yes,B.Com,77.7,No,0,Group 1,0
STU_603003,Male,21,100.0,5,0,Unpaid,Yes,BBA,67.2,No,0,Both,0
STU_265680,Male,21,73.33801430250512,7,0,Paid,No,CA,57.8,Yes,303,Group 1,0
STU_369913,Male,21,80.8531583460174,3,0,Unpaid,Yes,BBA,64.3,No,0,Both,0
STU_784369,Female,18,64.94048627713822,8,0,Paid,Yes,CA,69.8,No,0,None,1
STU_948019,Male,23,77.1283300914977,4,0,Paid,Yes,BBA,48.4,No,0,Group 1,0
STU_318895,Male,23,75.18454735050588,2,0,Unpaid,Yes,B.Com,67.0,Yes,296,Group 1,0
STU_437400,Female,19,55.293278506396895,9,0,Unpaid,Yes,CA,60.3,No,0,Group 1,1
STU_546227,Female,21,69.65271544174954,7,0,Scholarship,Yes,Finance,72.8,Yes,175,Both,0
STU_127916,Female,17,67.65972967294776,9,0,Unpaid,Yes,Finance,61.3,No,0,Both,0
STU_226191,Male,21,91.63962223136605,7,0,Paid,Yes,CA,78.4,No,0,Both,0
STU_472964,Female,24,81.75023844655271,7,0,Unpaid,Yes,BBA,54.6,No,0,Group 1,0
STU_225931,Male,20,95.09092180853284,3,1,Paid,Yes,CA,75.9,Yes,203,None,0
STU_162143,Female,23,92.32193018868401,3,0,Paid,Yes,B.Com,65.7,Yes,227,Both,0
STU_366576,Male,18,85.0781205191261,8,1,Scholarship,Yes,Finance,60.7,Yes,434,None,0
STU_660846,Female,21,83.8942155999033,1,1,Paid,Yes,CA,66.0,No,0,Group 1,0
STU_872100,Female,23,55.07019313636902,7,0,Paid,Yes,CA,64.1,No,0,None,1
STU_183960,Female,21,73.8985323860293,3,1,Unpaid,Yes,B.Com,69.4,Yes,432,Group 1,0
STU_955017,Female,22,76.2248224406554,2,0,Scholarship,No,CA,83.0,No,0,Group 1,0
STU_555697,Male,17,94.38826049332134,8,0,Unpaid,No,CA,74.9,Yes,312,Both,0
STU_408337,Female,20,85.36089116512068,9,0,Paid,Yes,BBA,60.3,No,0,Group 1,0
STU_192127,Female,21,62.98317822774105,9,0,Scholarship,Yes,B.Com,67.2,No,0,Group 1,1
STU_677057,Male,17,88.29651236432323,4,1,Paid,Yes,CA,50.0,Yes,350,Group 1,0
STU_269819,Female,20,96.32163473256298,7,2,Unpaid,No,B.Com,86.8,Yes,364,Both,0
STU_587402,Male,19,76.32700686168829,9,0,Unpaid,Yes,CA,58.5,Yes,369,Group 1,0
STU_373149,Female,17,70.34681615560699,5,0,Unpaid,Yes,Finance,86.8,Yes,309,Both,0
STU_142720,Female,21,89.78297143859416,3,1,Scholarship,Yes,CA,66.1,No,0,None,0
STU_119936,Male,17,65.98518085750982,9,1,Paid,Yes,B.Com,77.6,No,0,Group 1,0
STU_824686,Male,21,89.89617186841109,2,0,Unpaid,Yes,Finance,63.6,Yes,289,Group 1,0
STU_965129,Female,23,98.66959825147593,1,0,Paid,Yes,BBA,79.9,No,0,Group 1,0
STU_589932,Female,21,91.07668135174735,4,0,Paid,Yes,B.Com,69.0,No,0,Both,0
STU_813494,Female,17,71.37638273355681,6,0,Unpaid,Yes,Finance,69.4,No,0,None,0
STU_336215,Male,18,82.15126120163072,3,0,Unpaid,Yes,CA,56.4,Yes,405,Group 1,0
STU_249899,Female,23,78.8493852855607,4,0,Unpaid,No,CA,68.8,Yes,295,None,0
STU_654777,Female,19,77.98940666832328,7,0,Paid,Yes,CA,38.6,Yes,235,Both,1
STU_691277,Male,17,75.51493992817133,3,0,Paid,Yes,Finance,62.5,No,0,None,0
STU_422878,Male,20,87.09006273863041,6,2,Scholarship,Yes,CA,57.4,Yes,330,Both,0
STU_224364,Female,19,97.40530201040274,9,0,Paid,Yes,BBA,61.0,Yes,254,Group 1,0
STU_326647,Male,20,58.56029448200445,3,1,Scholarship,Yes,B.Com,73.7,Yes,342,Group 1,1
STU_600037,Male,23,57.69780037998605,5,1,Paid,Yes,CA,59.9,Yes,398,None,1
STU_451490,Female,19,94.76025435147552,6,0,Paid,Yes,Finance,66.6,Yes,345,Group 1,0
STU_269741,Male,22,80.94166579085602,4,1,Paid,No,CA,69.0,No,0,Group 1,1
STU_494874,Female,21,47.49362866917417,5,2,Unpaid,Yes,CA,82.6,No,0,None,1
STU_317468,Male,24,76.21531477791794,4,0,Paid,No,Finance,56.2,No,0,Both,0
STU_130081,Male,19,59.91306437805521,4,0,Unpaid,Yes,CA,99.3,Yes,481,None,1
STU_204257,Male,19,40.330886193429,4,0,Unpaid,Yes,CA,71.9,Yes,391,Both,1
STU_975448,Female,20,69.43000738526189,8,0,Paid,Yes,Finance,75.9,No,0,Both,0
STU_678993,Male,20,78.74744404842335,3,0,Scholarship,Yes,BBA,68.8,No,0,Group 1,0
STU_397259,Male,21,100.0,3,0,Unpaid,Yes,B.Com,57.9,No,0,Group 1,0
STU_634623,Male,17,62.84268681034331,8,0,Paid,No,CA,65.1,No,0,Both,1
STU_274248,Male,23,74.85629477087022,4,3,Paid,Yes,B.Com,43.9,No,0,Group 1,1
STU_569627,Female,21,75.37907741203921,5,0,Scholarship,Yes,CA,58.4,No,0,Both,0
STU_313268,Female,20,86.23264169147805,1,0,Paid,Yes,B.Com,70.9,Yes,385,None,0
STU_254136,Male,18,56.30658458866051,1,2,Paid,Yes,B.Com,69.5,No,0,None,1
STU_622519,Male,22,45.90728133785719,7,0,Scholarship,No,B.Com,60.4,No,0,Group 1,0
STU_408968,Male,21,65.065909386028,5,0,Paid,Yes,CA,42.9,No,0,Both,1
STU_325402,Male,23,68.5276150096931,7,0,Unpaid,Yes,Finance,76.8,Yes,367,Group 1,0
STU_267521,Male,17,71.02625308120119,3,2,Unpaid,Yes,CA,62.0,No,0,None,1
STU_976750,Female,24,59.55268823165516,5,0,Paid,Yes,BBA,45.8,No,0,Both,1
STU_912793,Male,17,100.0,8,0,Paid,Yes,CA,76.1,No,0,Both,0
STU_721626,Female,17,71.28571295877286,9,0,Unpaid,No,B.Com,43.8,No,0,None,1
STU_981477,Female,17,63.49833703202137,6,0,Paid,Yes,BBA,64.6,No,0,Both,1
STU_168712,Male,17,64.0539429884872,8,0,Unpaid,Yes,BBA,56.6,Yes,129,Both,1
STU_422994,Male,21,50.237478375656316,8,0,Scholarship,Yes,CA,68.4,Yes,322,Both,1
STU_968414,Female,24,77.9367858876151,6,0,Paid,Yes,B.Com,75.7,No,0,None,0
STU_633972,Female,20,100.0,1,1,Paid,No,B.Com,56.3,No,0,Both,0
STU_777977,Female,22,57.59721621133441,9,2,Paid,Yes,Finance,71.3,No,0,Both,1
STU_923886,Male,18,93.52908360394474,9,0,Paid,Yes,B.Com,35.5,Yes,268,None,1
STU_465218,Male,20,77.49274127242593,7,0,Scholarship,Yes,BBA,85.5,No,0,Group 1,0
STU_145215,Male,23,96.77373416939406,4,0,Unpaid,Yes,Finance,74.1,Yes,495,None,0
STU_661660,Female,22,100.0,2,0,Unpaid,Yes,BBA,73.3,No,0,None,0
STU_926807,Male,19,94.56209917987228,3,0,Paid,Yes,B.Com,84.6,No,0,Group 1,0
STU_733956,Male,22,94.06581158697281,9,0,Unpaid,Yes,B.Com,75.3,Yes,132,None,0
STU_318411,Male,21,65.2916954538685,4,0,Unpaid,Yes,Finance,63.4,No,0,Both,0
STU_153741,Female,24,88.58790332251871,4,0,Paid,Yes,B.Com,83.5,No,0,Both,0
STU_989459,Female,18,62.79463445868846,6,1,Paid,Yes,CA,63.7,Yes,298,Group 1,1
STU_262295,Female,17,61.33160294743325,8,0,Unpaid,Yes,Finance,59.2,Yes,215,None,1
STU_211928,Male,24,75.54042954655726,4,0,Unpaid,Yes,CA,76.0,No,0,Group 1,0
STU_535193,Female,21,79.47914905953121,4,0,Unpaid,Yes,CA,75.8,Yes,492,Both,0
STU_776722,Female,18,57.57639560974222,7,0,Paid,Yes,Finance,66.2,Yes,408,Group 1,1
STU_506794,Female,20,53.08191221924618,6,3,Paid,Yes,BBA,60.5,Yes,416,None,1
STU_161038,Male,20,77.97817748461264,7,0,Unpaid,Yes,CA,74.7,No,0,Group 1,0
STU_399021,Female,24,27.956274162387516,9,1,Paid,Yes,CA,80.5,Yes,380,Group 1,1
STU_738722,Female,17,89.4402992043795,4,0,Unpaid,No,Finance,56.2,No,0,Both,0
STU_717509,Female,19,65.09059088546121,1,1,Paid,Yes,B.Com,55.3,No,0,None,0
STU_571095,Male,20,65.85556144465541,9,1,Unpaid,Yes,Finance,85.7,No,0,Group 1,0
STU_441430,Female,19,69.61370601393507,8,0,Unpaid,Yes,BBA,67.6,No,0,Group 1,0
STU_976906,Female,18,84.75237653790015,5,0,Paid,Yes,B.Com,67.4,Yes,185,Both,0
STU_450839,Female,17,80.4419824218402,5,0,Paid,Yes,CA,78.6,No,0,Both,0
STU_388143,Female,20,94.03948717354909,7,0,Paid,Yes,Finance,73.4,No,0,None,0
STU_891274,Male,18,49.881707337369946,4,1,Paid,No,Finance,54.2,Yes,495,None,1
STU_217259,Male,22,79.4125769862236,1,1,Paid,Yes,BBA,86.3,Yes,391,Both,0
STU_566517,Male,17,92.82377901187878,6,0,Paid,Yes,BBA,91.1,No,0,Both,0
STU_740501,Male,19,64.86978167575433,3,0,Paid,Yes,B.Com,61.8,No,0,Both,1
STU_981358,Male,18,94.02810768888254,2,0,Paid,Yes,B.Com,64.5,Yes,141,None,0
STU_897417,Male,22,88.07319310367373,5,1,Unpaid,No,B.Com,72.4,No,0,Both,0
STU_974830,Male,19,62.01686803139511,7,0,Paid,Yes,BBA,55.8,Yes,262,Group 1,1
STU_619732,Male,20,82.73913093754723,8,1,Unpaid,Yes,BBA,53.3,Yes,449,Both,0
STU_805352,Female,22,67.90555614615663,6,3,Paid,Yes,CA,72.0,No,0,None,1
STU_302303,Female,21,58.63384801503362,1,0,Unpaid,Yes,BBA,91.8,No,0,None,1
STU_123475,Female,24,64.63115476451077,1,2,Unpaid,Yes,BBA,63.4,Yes,390,Both,1
STU_435593,Female,21,65.26911650074857,1,0,Paid,Yes,CA,69.1,Yes,456,None,0
STU_523536,Female,23,78.29779090894215,3,0,Unpaid,Yes,CA,100.0,Yes,100,None,0
STU_491104,Female,23,70.80815944521933,8,0,Paid,Yes,B.Com,61.4,No,0,Group 1,0
STU_232961,Female,23,79.22810722733443,1,0,Scholarship,Yes,B.Com,88.1,Yes,408,Group 1,0
STU_707437,Female,18,72.92759497656552,4,0,Paid,Yes,CA,52.7,No,0,Group 1,0
STU_363325,Male,21,84.58983511991072,1,0,Paid,Yes,B.Com,43.9,No,0,Both,1
STU_751137,Female,23,83.04359410075777,5,0,Paid,Yes,Finance,80.6,No,0,Both,0
STU_440119,Female,24,75.4400041678272,8,3,Paid,Yes,B.Com,67.5,No,0,None,0
STU_702079,Male,19,51.264649505340785,8,0,Unpaid,Yes,BBA,60.1,Yes,350,Group 1,1
STU_646108,Male,22,100.0,1,0,Unpaid,Yes,Finance,58.9,Yes,306,None,0
STU_552423,Male,19,56.61022099831189,3,1,Paid,Yes,Finance,83.3,No,0,Both,1
STU_388244,Female,18,86.131416117296,1,0,Paid,Yes,B.Com,69.8,No,0,Group 1,0
STU_648989,Male,21,91.76399046760395,5,1,Unpaid,Yes,CA,83.8,No,0,Group 1,0
STU_633670,Female,22,90.2786461993224,9,0,Paid,Yes,Finance,72.6,No,0,Group 1,0
STU_107521,Female,21,84.5346896127116,8,0,Paid,Yes,Finance,48.8,No,0,Both,0
STU_766761,Male,19,54.66929243482397,1,0,Paid,No,BBA,71.7,No,0,None,0
STU_186346,Male,17,100.0,7,0,Paid,No,CA,59.3,No,0,Group 1,0
STU_316230,Female,24,67.05441471827426,6,0,Unpaid,Yes,B.Com,67.8,Yes,217,Group 1,0
STU_935855,Female,24,89.158991694853,5,2,Paid,Yes,BBA,57.3,No,0,None,0
STU_936937,Male,22,89.88948506235911,7,0,Paid,Yes,B.Com,64.4,No,0,Both,0
STU_868571,Female,22,58.681486320655694,2,1,Unpaid,Yes,Finance,74.6,Yes,341,Group 1,1
STU_237375,Female,18,62.60477117514175,8,3,Paid,Yes,B.Com,58.8,No,0,None,1
STU_693459,Male,24,67.31853649274221,3,1,Paid,Yes,Finance,81.1,No,0,None,0
STU_253158,Female,19,45.57777814655479,1,1,Unpaid,Yes,Finance,65.0,Yes,126,Both,1
STU_172676,Female,22,69.03845445305826,6,0,Unpaid,Yes,B.Com,50.0,Yes,172,None,0
STU_438199,Female,21,83.4153663066931,5,0,Paid,No,CA,56.6,Yes,218,Both,0
STU_446174,Female,24,86.1989328009742,7,0,Paid,Yes,Finance,58.3,No,0,None,0
STU_404620,Female,20,78.2559818726317,5,0,Paid,No,CA,64.1,Yes,334,Both,0
STU_465459,Female,17,86.1717730715252,9,1,Unpaid,Yes,B.Com,25.7,No,0,Group 1,1
STU_800457,Female,20,100.0,2,1,Unpaid,Yes,BBA,74.6,Yes,448,Group 1,0
STU_988380,Female,21,68.86080233732675,9,1,Unpaid,Yes,BBA,61.8,No,0,Both,0
STU_335327,Male,21,61.393240749239254,6,0,Paid,Yes,B.Com,71.0,Yes,200,Both,1
STU_350179,Female,23,95.4846416233978,2,1,Paid,Yes,CA,76.2,Yes,423,Both,0
STU_964413,Female,19,52.04265769406169,7,1,Paid,Yes,Finance,81.2,Yes,375,Group 1,1
STU_725736,Male,21,56.724629447816824,5,0,Paid,No,Finance,93.0,No,0,Both,0
STU_322689,Male,21,49.87115409714595,5,0,Paid,Yes,CA,74.6,Yes,279,None,1
STU_202348,Female,18,71.41560569264826,2,0,Paid,Yes,BBA,44.3,No,0,None,0
STU_706768,Male,22,81.80873010345078,8,2,Unpaid,Yes,CA,67.6,No,0,Both,0
STU_736653,Female,21,85.85873008618006,1,0,Unpaid,Yes,B.Com,58.0,No,0,Both,0
STU_973963,Female,20,69.40438319160356,8,0,Paid,Yes,CA,80.8,Yes,399,Both,0
STU_644984,Female,22,86.80156307856663,2,0,Unpaid,No,B.Com,85.7,No,0,None,0
STU_506511,Female,21,65.84151263444816,9,0,Paid,Yes,B.Com,66.7,No,0,Both,0
STU_123510,Male,24,100.0,2,0,Paid,Yes,Finance,60.5,Yes,208,None,0
STU_114458,Female,21,32.13445908035443,3,0,Scholarship,Yes,CA,62.9,Yes,329,Group 1,1
STU_417516,Male,23,90.93567648275722,9,0,Unpaid,Yes,B.Com,61.0,No,0,Both,0
STU_854065,Female,20,48.15086704086647,5,0,Paid,No,CA,51.5,No,0,Group 1,1
STU_748327,Male,19,64.93745872543354,1,1,Paid,Yes,CA,57.1,Yes,288,None,1
STU_370978,Male,23,74.99391604019556,4,1,Paid,Yes,BBA,58.8,No,0,Group 1,0
STU_733977,Female,21,70.40368009206922,6,2,Paid,Yes,Finance,59.7,Yes,369,Both,0
STU_955023,Male,21,54.601527728499505,3,0,Paid,Yes,Finance,61.2,No,0,None,0
STU_999643,Male,19,80.91714692612427,1,0,Paid,Yes,CA,73.6,No,0,Group 1,0
STU_506866,Female,18,76.994110818509,1,1,Paid,Yes,CA,82.8,No,0,Group 1,0
STU_963204,Female,21,95.94132930656001,7,0,Paid,Yes,Finance,61.8,No,0,None,0
STU_949506,Male,21,77.31047851571464,8,3,Paid,Yes,B.Com,79.6,Yes,105,None,0
STU_485215,Male,22,62.07852589631883,7,3,Unpaid,Yes,B.Com,60.4,Yes,299,Both,1
STU_459799,Female,17,78.78941266735137,7,0,Paid,Yes,B.Com,77.8,Yes,341,Group 1,0
STU_963270,Male,19,82.99364711660726,8,0,Unpaid,Yes,BBA,54.1,No,0,Group 1,0
STU_925072,Female,23,82.4070533085644,8,1,Unpaid,Yes,Finance,67.4,Yes,310,Both,0
STU_525218,Female,22,73.18331412037544,5,1,Unpaid,Yes,Finance,44.7,Yes,197,Group 1,1
STU_427361,Male,19,57.83705012967903,5,0,Paid,No,BBA,43.7,Yes,269,Both,1
STU_260691,Male,24,64.29425831564886,4,0,Paid,Yes,CA,44.2,Yes,145,Group 1,1
STU_356449,Male,21,50.571850576524895,5,0,Paid,Yes,Finance,69.4,No,0,Both,0
STU_374960,Male,24,90.8587312497906,7,0,Unpaid,Yes,BBA,57.9,Yes,401,None,0
STU_602380,Female,21,54.8456030004415,6,0,Paid,No,CA,75.5,No,0,Group 1,1
STU_103976,Male,23,83.78136251529979,5,0,Paid,Yes,BBA,58.3,No,0,Both,0
STU_492102,Male,24,91.77663297662382,5,0,Paid,Yes,BBA,71.6,Yes,134,None,0
STU_430047,Female,21,100.0,4,0,Unpaid,No,Finance,58.7,Yes,489,None,0
STU_619110,Female,24,68.0487828394285,6,0,Unpaid,Yes,CA,80.0,Yes,165,Both,0
STU_490680,Male,19,54.6551908144978,6,0,Paid,Yes,B.Com,72.9,Yes,349,Both,1
STU_193029,Female,22,71.98181762802722,1,0,Scholarship,Yes,BBA,60.7,No,0,Group 1,0
STU_330460,Female,24,81.65689453713999,7,0,Scholarship,Yes,Finance,74.3,No,0,Group 1,0
STU_649607,Male,20,89.23061938543572,9,1,Unpaid,Yes,BBA,48.0,Yes,191,Group 1,0
STU_821916,Male,21,71.77768842239009,2,0,Paid,Yes,B.Com,48.3,No,0,Group 1,0
STU_636455,Male,19,60.199996548747706,9,0,Paid,Yes,Finance,74.0,Yes,296,Both,1
STU_352801,Male,21,78.80712674864917,4,0,Unpaid,Yes,CA,77.0,No,0,None,0
STU_403790,Female,17,78.5819063595518,8,0,Paid,Yes,CA,76.2,Yes,183,None,0
STU_622402,Female,22,91.21215803170911,3,0,Unpaid,No,CA,70.8,No,0,Both,0
STU_190034,Male,21,60.94677231503102,5,1,Scholarship,Yes,CA,68.9,No,0,None,1
STU_920545,Male,20,78.51517635197001,1,2,Paid,Yes,BBA,79.9,Yes,156,Both,0
STU_281738,Female,21,60.9676962388568,8,0,Unpaid,Yes,B.Com,63.0,No,0,Group 1,1
STU_704330,Male,18,94.0979465503231,3,0,Paid,Yes,CA,59.4,Yes,386,Both,0
STU_734499,Male,21,77.02683972585649,8,0,Scholarship,Yes,CA,55.0,No,0,Both,0
STU_664294,Female,19,92.43478672702479,9,0,Paid,Yes,BBA,83.0,Yes,306,None,0
STU_977202,Male,23,88.33817378586083,8,1,Paid,Yes,Finance,93.0,Yes,328,Both,0
STU_176574,Male,20,64.09761606927086,6,0,Unpaid,Yes,BBA,82.8,No,0,None,1
STU_888729,Male,22,86.25683025322465,8,2,Paid,Yes,CA,73.3,Yes,354,None,0
STU_606542,Male,23,96.036665085019,6,0,Paid,Yes,CA,58.1,Yes,154,Both,0
STU_253960,Male,20,66.82790332972087,4,0,Unpaid,Yes,BBA,58.4,No,0,Both,0
STU_564289,Female,23,83.35811126077262,2,0,Scholarship,No,CA,75.1,Yes,484,Both,0
STU_167158,Female,19,57.51970330172363,1,1,Paid,Yes,Finance,87.4,Yes,183,None,1
STU_894803,Male,20,59.30302580325204,6,1,Paid,Yes,BBA,77.4,No,0,Both,1
STU_541860,Male,20,60.93399840346333,1,0,Paid,No,B.Com,57.2,No,0,None,1
STU_474622,Male,22,54.70624822507183,2,0,Scholarship,Yes,CA,66.0,Yes,449,None,1
STU_514941,Male,23,88.44146227583155,3,0,Unpaid,Yes,CA,88.5,No,0,Group 1,0
STU_112001,Male,19,99.1499509427143,1,0,Paid,Yes,Finance,66.3,No,0,Both,0
STU_411027,Male,23,84.28803382720868,4,3,Scholarship,Yes,B.Com,61.3,Yes,210,Both,0
STU_211951,Female,20,61.818403930060484,4,0,Paid,Yes,Finance,61.6,Yes,398,None,1
STU_493446,Female,17,76.10276556414823,7,0,Paid,Yes,CA,61.9,Yes,232,None,0
STU_604015,Male,19,77.89135019355837,4,0,Scholarship,Yes,CA,74.0,No,0,None,0
STU_430935,Male,17,83.93783151734237,2,0,Paid,Yes,B.Com,69.0,Yes,294,None,0
STU_277675,Female,21,96.68951684861555,7,0,Paid,Yes,B.Com,69.2,Yes,265,Group 1,0
STU_228616,Male,24,92.19204485924793,2,0,Unpaid,Yes,BBA,73.7,No,0,None,0
STU_304138,Female,17,55.608870248723846,7,1,Paid,Yes,BBA,68.7,Yes,442,Group 1,1
STU_304377,Female,19,78.82670331957033,8,0,Paid,Yes,B.Com,46.8,Yes,462,None,0
STU_623263,Female,23,58.269694161562015,5,0,Paid,Yes,B.Com,43.9,Yes,166,Both,1
STU_183992,Male,19,98.11299647824872,7,2,Unpaid,Yes,Finance,80.1,Yes,320,None,0
STU_899133,Female,22,87.59567205307086,5,0,Paid,Yes,CA,58.6,No,0,Both,0
STU_239819,Female,20,62.44112642893317,5,0,Unpaid,Yes,CA,62.4,No,0,Both,1
STU_626183,Male,23,100.0,8,0,Unpaid,Yes,BBA,52.8,No,0,Both,0
STU_634694,Male,19,37.420213972513835,3,1,Unpaid,Yes,Finance,62.1,No,0,Both,1
STU_642526,Male,24,68.5419647315,3,0,Paid,Yes,CA,57.1,No,0,None,0
STU_702693,Female,18,65.93386438806124,7,0,Paid,Yes,CA,68.2,No,0,Both,0
STU_605507,Female,21,79.98659662370424,7,1,Scholarship,Yes,BBA,70.3,Yes,183,None,0
STU_989312,Male,20,99.08197853121422,1,1,Unpaid,Yes,B.Com,63.5,No,0,Both,0
STU_614642,Female,17,54.455488909536626,2,0,Paid,Yes,B.Com,71.4,No,0,None,0
